dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
26,Luismi,Sevilla FC,UEFA Super Cup,Midfielder,Spain,133r3x0x25gnuiz3a57333d91,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/133r3x0x25gnuiz3a57333d91
17,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,28psc296gj3umo59qqha8jil1,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/28psc296gj3umo59qqha8jil1
,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,3fietel3zk8sjqy6ntd7t5rrp,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/3fietel3zk8sjqy6ntd7t5rrp
2,,Sevilla FC,UEFA Super Cup,Defender,Argentina,3ftcqipzb86lzdztg4j1oz2s5,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/3ftcqipzb86lzdztg4j1oz2s5
,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,4cqenh92nqc6a0lcskkgmonv9,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/4cqenh92nqc6a0lcskkgmonv9
8,,Sevilla FC,UEFA Super Cup,Midfielder,Uruguay,4v30bnt28iozjpghwdvuk8atx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/4v30bnt28iozjpghwdvuk8atx
11,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,5533qiddso51uik1bscuwm6z9,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/5533qiddso51uik1bscuwm6z9
22,,Sevilla FC,UEFA Super Cup,Defender,Spain,6msjsxuolz1yhmongz6swkno5,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/6msjsxuolz1yhmongz6swkno5
6,Daniel Carriço,Sevilla FC,UEFA Super Cup,Defender,Portugal,6ne2s5a6v2qzb21nw74jspfx1,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/6ne2s5a6v2qzb21nw74jspfx1
21,,Sevilla FC,UEFA Super Cup,Defender,Argentina,7bfpp4l5kw0ikrtja2ej8zk5x,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,exi2z0r2a4cxezwhb1pow4ln2,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2014-2015/exi2z0r2a4cxezwhb1pow4ln2/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/7bfpp4l5kw0ikrtja2ej8zk5x
