matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,5vrkgwle6do271a52okffpucp,Real Madrid,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl,Man Utd,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/match/view/5vrkgwle6do271a52okffpucp,08/08/2017,2017-2018,UEFA_UEFA_Super_Cup
