dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
20,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,127eg3g8ig8j7obxtyc2tl8t1,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/127eg3g8ig8j7obxtyc2tl8t1
13,Kiko Casilla,Real Madrid CF,UEFA Super Cup,Goalkeeper,Spain,1f2t5vsayiiluw330yiw4ft1x,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/1f2t5vsayiiluw330yiw4ft1x
,,Real Madrid CF,UEFA Super Cup,Midfielder,Argentina,1pk39r37kf812yhlba33oe12h,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/1pk39r37kf812yhlba33oe12h
,,Real Madrid CF,UEFA Super Cup,Defender,Morocco,1vr896w03yky9kmu8x5tjkicp,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/1vr896w03yky9kmu8x5tjkicp
5,,Real Madrid CF,UEFA Super Cup,Defender,France,3dph74ixutmbpscaon0b25sl,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/3dph74ixutmbpscaon0b25sl
,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,3o3lfyvl4c2wov8xhe6d6fc2d,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/3o3lfyvl4c2wov8xhe6d6fc2d
15,,Real Madrid CF,UEFA Super Cup,Defender,France,3tpmw6tlijytn0ahwztvedkut,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/3tpmw6tlijytn0ahwztvedkut
22,Isco,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,45s1v9805id09m5zkcylueod1,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/45s1v9805id09m5zkcylueod1
,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,52e2ogoex674bz6pcwluapdxx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/52e2ogoex674bz6pcwluapdxx
12,Marcelo,Real Madrid CF,UEFA Super Cup,Defender,Brazil,5484c0wrx9p5wc2ckev33eyfp,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/5484c0wrx9p5wc2ckev33eyfp
