dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
20,,Chelsea FC,UEFA Super Cup,Attacker,England,7y6f63pj7horkzhdzbge02rqh,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/7y6f63pj7horkzhdzbge02rqh
19,,Chelsea FC,UEFA Super Cup,Midfielder,England,8nh6qf9i1d0qw7nx4wk25qzth,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/8nh6qf9i1d0qw7nx4wk25qzth
33,Emerson,Chelsea FC,UEFA Super Cup,Defender,Italy,8qezzr83ofw7htqufohg2fwlx,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/8qezzr83ofw7htqufohg2fwlx
22,,Chelsea FC,UEFA Super Cup,Midfielder,Morocco,8r547g1qv706wo9iqr5unfnpx,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/8r547g1qv706wo9iqr5unfnpx
10,,Chelsea FC,UEFA Super Cup,Midfielder,USA,93soe2rjn0z874cc9ofcesgkp,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/93soe2rjn0z874cc9ofcesgkp
,,Chelsea FC,UEFA Super Cup,,England,9ejnecazskdpq1zlkrbg887ze,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9ejnecazskdpq1zlkrbg887ze
,,Chelsea FC,UEFA Super Cup,Midfielder,England,9i1gqo2wugpaygigl5knhdjsa,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9i1gqo2wugpaygigl5knhdjsa
3,,Chelsea FC,UEFA Super Cup,Defender,Spain,9i7lb16qty1t21bnc5h7skclx,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9i7lb16qty1t21bnc5h7skclx
5,Jorginho,Chelsea FC,UEFA Super Cup,Midfielder,Italy,9id859f7xnqwj0jazjzkbjzdh,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9id859f7xnqwj0jazjzkbjzdh
13,,Chelsea FC,UEFA Super Cup,Goalkeeper,England,9l3cvbbgw484v7la0bjv43mj9,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9l3cvbbgw484v7la0bjv43mj9
15,,Chelsea FC,UEFA Super Cup,Defender,France,9qdm0nxg1g046olii48z3crf9,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/9qdm0nxg1g046olii48z3crf9
7,,Chelsea FC,UEFA Super Cup,Midfielder,France,am70epdl0361z5af8ahskcdsl,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/am70epdl0361z5af8ahskcdsl
28,,Chelsea FC,UEFA Super Cup,Defender,Spain,bvw1jgmhfyc896gfi6uj0skwl,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/bvw1jgmhfyc896gfi6uj0skwl
27,,Chelsea FC,UEFA Super Cup,Midfielder,England,byjq5v4tqpjt9scaj17ccuesq,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/byjq5v4tqpjt9scaj17ccuesq
6,Thiago Silva,Chelsea FC,UEFA Super Cup,Defender,Brazil,c6pqhaqusk8s1c2m21i5wtrkl,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/c6pqhaqusk8s1c2m21i5wtrkl
,,Chelsea FC,UEFA Super Cup,,Germany,ct6uptb7n4hiejohdvs6jkic5,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/ct6uptb7n4hiejohdvs6jkic5
24,,Chelsea FC,UEFA Super Cup,Defender,England,dczrgxyolp7lcz413wkz7ap61,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/dczrgxyolp7lcz413wkz7ap61
18,,Chelsea FC,UEFA Super Cup,Midfielder,England,dxeju5zcb6j8etdgwq0kweor9,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/dxeju5zcb6j8etdgwq0kweor9
12,,Chelsea FC,UEFA Super Cup,Midfielder,England,e6jaaazxqeczj6ziaj0qnqpxx,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/e6jaaazxqeczj6ziaj0qnqpxx
29,,Chelsea FC,UEFA Super Cup,Attacker,Germany,ed20ebhqi5c32vbbsze8r6yuh,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/ed20ebhqi5c32vbbsze8r6yuh
8,,Chelsea FC,UEFA Super Cup,Midfielder,Croatia,ehopba709zukxj4vgcync942d,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/ehopba709zukxj4vgcync942d
44,,Chelsea FC,UEFA Super Cup,Defender,Wales,f1ma05bi3t1hfbflylx5d9tyh,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/f1ma05bi3t1hfbflylx5d9tyh
,,Chelsea FC,UEFA Super Cup,,England,sluhzrxazld12nd3u5hrld5h,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/sluhzrxazld12nd3u5hrld5h
,,Chelsea FC,UEFA Super Cup,Midfielder,France,wr2f0yl1bf68r73hkjee2pqt,9q0arba2kbnywth8bkxlhgmdr,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/9q0arba2kbnywth8bkxlhgmdr/player/view/wr2f0yl1bf68r73hkjee2pqt
