matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,cixd8w4vros9q34279h9eumsp,Real Madrid,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/3kq9cckrnlogidldtdie2fkbl,Sevilla,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/10eyb18v5puw4ez03ocaug09m,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/match/view/cixd8w4vros9q34279h9eumsp,09/08/2016,2016-2017,UEFA_UEFA_Super_Cup
