dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
30,,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Spain,90vksedryrrgx5lx3tb09twwl,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/90vksedryrrgx5lx3tb09twwl
,,Club Atlético de Madrid,UEFA Super Cup,Attacker,Spain,alh4mqrwlysz9gsu86wdqlmcq,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/alh4mqrwlysz9gsu86wdqlmcq
15,,Club Atlético de Madrid,UEFA Super Cup,Defender,Montenegro,av5g4nr853anks78vl6jh4s7p,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/av5g4nr853anks78vl6jh4s7p
,,Club Atlético de Madrid,UEFA Super Cup,,Argentina,b50ny8f8cz813cd7t9kknif9x,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/b50ny8f8cz813cd7t9kknif9x
6,Koke,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Spain,b9kfek16otvdorssn0wzkb36d,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/b9kfek16otvdorssn0wzkb36d
37,Álex dos Santos,Club Atlético de Madrid,UEFA Super Cup,Goalkeeper,Brazil,bjx4k9upb9jhh1recbaiqenl5,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/bjx4k9upb9jhh1recbaiqenl5
9,Nikola Kalinic,Club Atlético de Madrid,UEFA Super Cup,Attacker,Croatia,btro619ucs5afpy7ka5o9uytx,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/btro619ucs5afpy7ka5o9uytx
21,,Club Atlético de Madrid,UEFA Super Cup,Defender,France,c80tzy7t4hoa8fpbek1od4lw5,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/c80tzy7t4hoa8fpbek1od4lw5
,,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Spain,cqb913d1s6jg6zeeg6z5ypvc9,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/cqb913d1s6jg6zeeg6z5ypvc9
14,Rodri,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Spain,dqfk7czrayirrvonirtk2mk15,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/dqfk7czrayirrvonirtk2mk15
,,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Spain,dre1thi7v12jarh99yhx9sjxl,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/dre1thi7v12jarh99yhx9sjxl
5,,Club Atlético de Madrid,UEFA Super Cup,Midfielder,Ghana,dydwiixiims98cx2iihfuf8wl,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/dydwiixiims98cx2iihfuf8wl
20,Juanfran,Club Atlético de Madrid,UEFA Super Cup,Defender,Spain,e5pqapdizts9749d4njwehrrp,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/e5pqapdizts9749d4njwehrrp
11,,Club Atlético de Madrid,UEFA Super Cup,Midfielder,France,ejcyvgclry4g5pc2rtptifphx,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/ejcyvgclry4g5pc2rtptifphx
,,Club Atlético de Madrid,UEFA Super Cup,Defender,Spain,eoff5impogft8zbx1n5uda5t5,4ku8o6uf87yd8iecdalipo6wd,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/4ku8o6uf87yd8iecdalipo6wd/player/view/eoff5impogft8zbx1n5uda5t5
