date,match_id,url_match,home,away,home_score,away_score
23/09/2025,8j419v7ofedkiemq0mcbmq6ms,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8j419v7ofedkiemq0mcbmq6ms,Fulham,Cambridge Utd,1,0
23/09/2025,8hq7bc83wr9rxvnp04098xogk,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8hq7bc83wr9rxvnp04098xogk,Burnley,Cardiff,1,2
23/09/2025,8iquk3f3pzjpq7jxsp51hrx90,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8iquk3f3pzjpq7jxsp51hrx90,Barnsley,Brighton,0,6
17/09/2025,8h1uxbg8kuug14jjourbh400k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8h1uxbg8kuug14jjourbh400k,Swansea,Nottm Forest,3,2
16/09/2025,8gpqf7r5jmlfk1ukq1f2qxn9w,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8gpqf7r5jmlfk1ukq1f2qxn9w,Crystal Palace,Millwall,1,1
16/09/2025,8fy5gh1e5loh5j6h6jp3ozqqc,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8fy5gh1e5loh5j6h6jp3ozqqc,Brentford,Aston Villa,1,1
16/09/2025,8gdh2wx29wwleqplumrtb1j4k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/8gdh2wx29wwleqplumrtb1j4k,Sheff Wed,Grimsby,0,1
27/08/2025,221vvxc4e3pq41vet990ejvv8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/221vvxc4e3pq41vet990ejvv8,Grimsby,Man Utd,2,2
27/08/2025,21pofo705vbt57bsv37tj4aok,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/21pofo705vbt57bsv37tj4aok,Everton,Mansfield,2,0
27/08/2025,232idfo6ypw8g48uhpfsqk2z8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/232idfo6ypw8g48uhpfsqk2z8,Oxford,Brighton,0,6
27/08/2025,22e3ycoz060bn7hj4ok8441sk,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/22e3ycoz060bn7hj4ok8441sk,Fulham,Bristol C,2,0
26/08/2025,213s0jd85n6p92vubd3kehv6c,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/213s0jd85n6p92vubd3kehv6c,Sheff Wed,Leeds,1,1
26/08/2025,243c15nnqrd1hn33nuqkrqhhw,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/243c15nnqrd1hn33nuqkrqhhw,Millwall,Coventry,2,1
26/08/2025,1xu7zxuwffc6byo8osepe9xxw,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1xu7zxuwffc6byo8osepe9xxw,Wigan,Stockport,1,0
26/08/2025,24s07pft06hrnckysnwvhvkes,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/24s07pft06hrnckysnwvhvkes,Swansea,Plymouth,1,1
26/08/2025,1yv4t167x7f81vdy9hlvr651w,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1yv4t167x7f81vdy9hlvr651w,Sunderland,Huddersfield,1,1
26/08/2025,1y6k9bqe34mbucf1d81iplpn8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1y6k9bqe34mbucf1d81iplpn8,Stoke,Bradford,0,3
26/08/2025,205bzyf4flajh505m81ulintg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/205bzyf4flajh505m81ulintg,Preston,Wrexham,2,3
26/08/2025,22q9m75fl3cj415fodwrwl7o4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/22q9m75fl3cj415fodwrwl7o4,Norwich,Southampton,0,3
26/08/2025,628c7ijen9lge8f563gwymo7o,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/628c7ijen9lge8f563gwymo7o,Cardiff,Cheltenham,3,0
26/08/2025,1wsd882jpfxcejvf9yk5jkw0k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1wsd882jpfxcejvf9yk5jkw0k,Burton Albion,Lincoln,0,1
26/08/2025,1yis06do1z7lwoxd4mckylj4k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1yis06do1z7lwoxd4mckylj4k,Burnley,Derby,2,1
26/08/2025,61t53b7vvqwrpr41bagwg6m8k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/61t53b7vvqwrpr41bagwg6m8k,Bromley,Wycombe,1,1
26/08/2025,23r3qis7nfvqdb86urcy8lpuc,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/23r3qis7nfvqdb86urcy8lpuc,Bournemouth,Brentford,0,2
26/08/2025,1zhtrl5iaoc8uatyb0lnui2ac,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1zhtrl5iaoc8uatyb0lnui2ac,Birmingham,Port Vale,0,1
26/08/2025,20hmdrggnqwroiu26e7jep34k,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/20hmdrggnqwroiu26e7jep34k,Barnsley,Rotherham,2,1
26/08/2025,1xhrim1oaiysyf48qpno44hlg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/1xhrim1oaiysyf48qpno44hlg,Accrington,Doncaster,0,2
26/08/2025,24fknaoi5rb5v9kf2yc9es104,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/24fknaoi5rb5v9kf2yc9es104,Wolves,West Ham,3,2
26/08/2025,62tlt1oegpj0cmj6v2ydvd3is,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/62tlt1oegpj0cmj6v2ydvd3is,Cambridge Utd,Charlton,3,1
26/08/2025,23ev54uw4iimp7cw0q0l2hn9w,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/23ev54uw4iimp7cw0q0l2hn9w,Reading,Wimbledon,2,1
19/08/2025,d60zh1banu5los6ccvcwbywwk,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d60zh1banu5los6ccvcwbywwk,Tranmere,Burton Albion,1,1
13/08/2025,ez7r83kjybf63l3fn877r6uc4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/ez7r83kjybf63l3fn877r6uc4,Birmingham,Sheff Utd,2,1
13/08/2025,eycy5muv2vhh30ayqoigfmfbo,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/eycy5muv2vhh30ayqoigfmfbo,Huddersfield,Leicester,2,2
13/08/2025,58tk7wt0vparl3evt6dfluej8,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/58tk7wt0vparl3evt6dfluej8,Cheltenham,Exeter,2,0
13/08/2025,d8o1g9yh416aklowwd9651d78,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d8o1g9yh416aklowwd9651d78,Bolton,Sheff Wed,3,3
13/08/2025,d9flwp5ch05apsgbffytwbifo,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d9flwp5ch05apsgbffytwbifo,Barnsley,Fleetwood,2,2
12/08/2025,54k8t9j02idut7cl1u84dnxg4,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/54k8t9j02idut7cl1u84dnxg4,Bromley,Ipswich,1,1
12/08/2025,eyubpc55rb4ompwmiizc5y2hg,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/eyubpc55rb4ompwmiizc5y2hg,Wrexham,Hull,3,3
12/08/2025,d9t93wz61zttfazsyegkuopp0,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d9t93wz61zttfazsyegkuopp0,Wigan,Notts,1,0
12/08/2025,d8a1kvq90qnaqnuc07kmsz7ro,https://www.scoresway.com/en_GB/soccer/league-cup-2025-2026/6lhltebj0dx79xptn0hyph5as/match/view/d8a1kvq90qnaqnuc07kmsz7ro,West Brom,Derby,1,1
