date,match_id,url_match,home,away,home_score,away_score
24/09/2025,7cxv938rcoccn42c5eddr4ff8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7cxv938rcoccn42c5eddr4ff8,Lyngby,København,0,2
24/09/2025,7a8wua4mf0q52ygux861nsi6s,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7a8wua4mf0q52ygux861nsi6s,Oksbøl,Viborg,0,6
24/09/2025,77x8y4zzdhybig2hn766jp2xg,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/77x8y4zzdhybig2hn766jp2xg,Aarhus Fremad,Hobro,1,2
24/09/2025,775j63d3a4nkk8j6o7yoya13o,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/775j63d3a4nkk8j6o7yoya13o,Hillerød,AGF,1,2
23/09/2025,797a7lja9hcwjg3f9jhecu4gk,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/797a7lja9hcwjg3f9jhecu4gk,Sundby,OB,0,3
23/09/2025,789bdtf0n01q3cv1a5xc6pa8k,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/789bdtf0n01q3cv1a5xc6pa8k,Brønshøj,VSK Århus,3,1
23/09/2025,78ldqvya5kt90ry1lo2exp6hg,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/78ldqvya5kt90ry1lo2exp6hg,Ringsted,Esbjerg,0,1
17/09/2025,77l3yikzez61mkefjplo885jo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/77l3yikzez61mkefjplo885jo,Lyseng,Roskilde,4,3
17/09/2025,7ax6crz9vq5kpb2923j50j5ec,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7ax6crz9vq5kpb2923j50j5ec,KB,Silkeborg,0,5
17/09/2025,79vgl8u1d18h0icv9co3ynu38,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/79vgl8u1d18h0icv9co3ynu38,AaB,Midtjylland,0,3
16/09/2025,79jeosst8ly6dco5lexsmpwd0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/79jeosst8ly6dco5lexsmpwd0,Hvidovre,Sønderjyske,1,2
16/09/2025,7al3h5dv9nbqtigl8rs3sox78,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/7al3h5dv9nbqtigl8rs3sox78,HIK,Randers,1,2
10/09/2025,34l1cix4nldb8dct278vbghzo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/34l1cix4nldb8dct278vbghzo,Vejgaard,Esbjerg,1,2
09/09/2025,9tqdbi0x7z958dxznitgeya6s,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/9tqdbi0x7z958dxznitgeya6s,AB,B 93,1,1
04/09/2025,31q9sflphuophxys0lna7k1zo,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/31q9sflphuophxys0lna7k1zo,Horsens,Viborg,0,1
03/09/2025,9tegukenchvkszforc8q4xus4,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/9tegukenchvkszforc8q4xus4,FA 2000,Hvidovre,1,2
03/09/2025,360375yutvpv1c1md4ll26o7o,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/360375yutvpv1c1md4ll26o7o,Raklev,Sønderjyske,0,10
03/09/2025,32fqkqth66sbx9v0o3du7yjh0,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/32fqkqth66sbx9v0o3du7yjh0,YBF,Aarhus Fremad,1,6
03/09/2025,35mm4zjbzp5xy9j5pvci2rdas,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/35mm4zjbzp5xy9j5pvci2rdas,Tune,Fredericia,2,4
03/09/2025,36ov48t34i9ayo3ojxtz6u80k,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/36ov48t34i9ayo3ojxtz6u80k,Ringsted,Skjold,3,1
03/09/2025,334q135bgsgvus0h9kxb1xrf8,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/334q135bgsgvus0h9kxb1xrf8,Odder,Lyseng,1,1
03/09/2025,31dwy9886a00z512qhvx4tedw,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/31dwy9886a00z512qhvx4tedw,Middelfart,Silkeborg,1,2
03/09/2025,35a8u736bw7g6ga23vb252olw,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/35a8u736bw7g6ga23vb252olw,B 1909,Hobro,0,3
02/09/2025,8ywa37bsqucd6ssm9xolv9xqs,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/8ywa37bsqucd6ssm9xolv9xqs,Sundby,Vanløse,3,2
02/09/2025,32s85gwaa5g7emg60ce3ysxec,https://www.scoresway.com/en_GB/soccer/dbu-pokalen-2025-2026/d07yo1vpa9ane5svnjo30vqxg/match/view/32s85gwaa5g7emg60ce3ysxec,Skive,Kolding,0,2
