date,match_id,url_match,home,away,home_score,away_score
28/10/2025,dli0rxlgkmohe0eyj7yuyh9uc,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/dli0rxlgkmohe0eyj7yuyh9uc,Hertha BSC,Elversberg,3,0
28/10/2025,b9c12txa4eboenxbz6uzf6dqs,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/b9c12txa4eboenxbz6uzf6dqs,Heidenheim,Hamburg,0,1
28/10/2025,tph1x0ws0s17mt56nbe3bwus,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/tph1x0ws0s17mt56nbe3bwus,Frankfurt,Dortmund,1,1
27/08/2025,sh6j9unku1k7sslcbthmwzkk,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/sh6j9unku1k7sslcbthmwzkk,Wiesbaden,Bayern München,2,3
26/08/2025,9s11fdgw0tsbwcz2jfrezslck,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/9s11fdgw0tsbwcz2jfrezslck,Braunschweig,Stuttgart,4,4
18/08/2025,aw80xgde6ymddif3n8x7u0i6s,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/aw80xgde6ymddif3n8x7u0i6s,RW Essen,Dortmund,0,1
18/08/2025,bh3jhnbain7yxzd0z0q24fy1g,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/bh3jhnbain7yxzd0z0q24fy1g,Schweinfurt,Düsseldorf,2,4
18/08/2025,e556zeibj7ulscyv3abqqlvro,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/e556zeibj7ulscyv3abqqlvro,Münster,Hertha BSC,0,0
18/08/2025,31v457p61eyx3uotm0bxgyyac,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/31v457p61eyx3uotm0bxgyyac,Dresden,Mainz 05,0,1
17/08/2025,9tfaoktgr7stywlhat5k2qvx0,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/9tfaoktgr7stywlhat5k2qvx0,Ulm,Elversberg,0,1
17/08/2025,a019q99gu2gbg9tmkc0prhy50,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/a019q99gu2gbg9tmkc0prhy50,Homburg,Holstein,0,2
17/08/2025,6mj9nw73h4yzok1uifrspnf9w,https://www.scoresway.com/en_GB/soccer/dfb-pokal-2025-2026/d3y7p0y4366q5chknrlo1t34k/match/view/6mj9nw73h4yzok1uifrspnf9w,Hallescher FC,Augsburg,0,2
