dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
22,Isco,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,45s1v9805id09m5zkcylueod1,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/45s1v9805id09m5zkcylueod1
,,Real Madrid CF,UEFA Super Cup,Defender,Spain,49230s4p4daocrftccqqbeqjt,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/49230s4p4daocrftccqqbeqjt
21,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,52e2ogoex674bz6pcwluapdxx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/52e2ogoex674bz6pcwluapdxx
12,Marcelo,Real Madrid CF,UEFA Super Cup,Defender,Brazil,5484c0wrx9p5wc2ckev33eyfp,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/5484c0wrx9p5wc2ckev33eyfp
19,,Real Madrid CF,UEFA Super Cup,Defender,Spain,5nluxvc0wi0u1d5zcy7be5rkl,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/5nluxvc0wi0u1d5zcy7be5rkl
,,Real Madrid CF,UEFA Super Cup,Goalkeeper,Belgium,6crmq7vzqts58wg196q48sc7p,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/6crmq7vzqts58wg196q48sc7p
14,Casemiro,Real Madrid CF,UEFA Super Cup,Midfielder,Brazil,6nb8hub5usi3iasywa2fjf1lh,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/6nb8hub5usi3iasywa2fjf1lh
,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,733ho2s9aqwwxzbqfiia3b7bp,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/733ho2s9aqwwxzbqfiia3b7bp
,Fábio Coentrão,Real Madrid CF,UEFA Super Cup,Defender,Portugal,7gjmbo71cryvx4lar2zy3n8b9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/7gjmbo71cryvx4lar2zy3n8b9
6,Nacho,Real Madrid CF,UEFA Super Cup,Defender,Spain,7o4nc6jwsi3quvnwinstqwyj9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/7o4nc6jwsi3quvnwinstqwyj9
2,,Real Madrid CF,UEFA Super Cup,Defender,Spain,7oykphzczagr975xsqt70s89h,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/7oykphzczagr975xsqt70s89h
4,,Real Madrid CF,UEFA Super Cup,Defender,Spain,9adbv1dl7dp7vze3b9sarerbp,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/9adbv1dl7dp7vze3b9sarerbp
31,Javi Sánchez,Real Madrid CF,UEFA Super Cup,Defender,Spain,9f83clp1v95kvlxdb376tgbth,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/9f83clp1v95kvlxdb376tgbth
1,,Real Madrid CF,UEFA Super Cup,Goalkeeper,Costa Rica,9sme7jykdv8msgfu0nxx6h39x,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/9sme7jykdv8msgfu0nxx6h39x
18,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,amxunh6enoc99r07cp7qt621h,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/amxunh6enoc99r07cp7qt621h
25,,Real Madrid CF,UEFA Super Cup,Goalkeeper,France,aphehe8k4e6o0vho93xmxcyxh,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/aphehe8k4e6o0vho93xmxcyxh
,,Real Madrid CF,UEFA Super Cup,Midfielder,Norway,b1lcxeihx8z6pfv1jef4j5jh1,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/b1lcxeihx8z6pfv1jef4j5jh1
28,Vinícius Júnior,Real Madrid CF,UEFA Super Cup,Attacker,Brazil,b4witgokm49tidm1a83qcvbop,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/b4witgokm49tidm1a83qcvbop
29,,Real Madrid CF,UEFA Super Cup,Defender,Spain,b6gclblu9lz3sstpla966ik7p,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/b6gclblu9lz3sstpla966ik7p
17,,Real Madrid CF,UEFA Super Cup,Defender,Spain,bf2pf3hs8gcvub4ivlve12ymt,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/bf2pf3hs8gcvub4ivlve12ymt
9,,Real Madrid CF,UEFA Super Cup,Attacker,France,c1mm3hdfcs78obhxmhailzidx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/c1mm3hdfcs78obhxmhailzidx
8,,Real Madrid CF,UEFA Super Cup,Midfielder,Germany,cdcbi6xmy0uts703489e0acb9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/cdcbi6xmy0uts703489e0acb9
11,,Real Madrid CF,UEFA Super Cup,Attacker,Wales,cxvl0khnpfpb0csjxsatcfnit,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/cxvl0khnpfpb0csjxsatcfnit
,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,diixuwl5rn7f8vjleqfqy4st1,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/diixuwl5rn7f8vjleqfqy4st1
10,,Real Madrid CF,UEFA Super Cup,Midfielder,Croatia,diod1hv5hv7v7z7mfleev1txx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/diod1hv5hv7v7z7mfleev1txx
3,,Real Madrid CF,UEFA Super Cup,Defender,Spain,eihwzqtt27l2l8iu990h68edx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/eihwzqtt27l2l8iu990h68edx
24,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,i48mf81fxn2af1xxjzfi8gr9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,adooa143g0rm2fdlcsrliz9t6,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2018-2019/adooa143g0rm2fdlcsrliz9t6/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/i48mf81fxn2af1xxjzfi8gr9
