matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,28lhf8sysvnnleyu6xmbe8ufo,Real Madrid,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl,Frankfurt,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/match/view/28lhf8sysvnnleyu6xmbe8ufo,10/08/2022,2022-2023,UEFA_UEFA_Super_Cup
