dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,Roberto Firmino,Liverpool FC,UEFA Super Cup,Attacker,Brazil,6b9erfx1rf9nff83300tntadx,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/6b9erfx1rf9nff83300tntadx
,,Liverpool FC,UEFA Super Cup,Defender,Estonia,6krs130vpjwfkyo4227f2fkr9,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/6krs130vpjwfkyo4227f2fkr9
,,Liverpool FC,UEFA Super Cup,,Bosnia and Herzegovina,724vhm364jydd7fbhhnrph49h,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/724vhm364jydd7fbhhnrph49h
,Tiago Ilori,Liverpool FC,UEFA Super Cup,Defender,Portugal,74mjp6xo2ejesuoylzw955y39,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/74mjp6xo2ejesuoylzw955y39
,,Liverpool FC,UEFA Super Cup,,Germany,7ds8ipaiyli2erwnkfelcv40k,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/7ds8ipaiyli2erwnkfelcv40k
,,Liverpool FC,UEFA Super Cup,Midfielder,Germany,7lai6ovwsl01gonutejt4mms5,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/7lai6ovwsl01gonutejt4mms5
,,Liverpool FC,UEFA Super Cup,Goalkeeper,Germany,7m4pw4plxndt68iq7f3s60cet,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/7m4pw4plxndt68iq7f3s60cet
,Lucas Leiva,Liverpool FC,UEFA Super Cup,Midfielder,Brazil,7nkn0hn3oyd3jm16ur2vqhzo5,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/7nkn0hn3oyd3jm16ur2vqhzo5
,,Liverpool FC,UEFA Super Cup,Attacker,England,83n6uee0egley0s9rzjq1x905,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/83n6uee0egley0s9rzjq1x905
,,Liverpool FC,UEFA Super Cup,Goalkeeper,Austria,8obvzfgc5lc8l6p9jc7ue685x,c8h9bw1l82s06h77xxrelzhur,a0f4gtru0oyxmpvty4thc5qkc,zx630fl2xj8ti5hmpucnhfqh,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2016-2017/zx630fl2xj8ti5hmpucnhfqh/teams/view/c8h9bw1l82s06h77xxrelzhur/player/view/8obvzfgc5lc8l6p9jc7ue685x
