dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
12,,Manchester United FC,UEFA Super Cup,Defender,England,7o9bkf7no8wz167ingslfimdx,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/7o9bkf7no8wz167ingslfimdx
18,,Manchester United FC,UEFA Super Cup,Defender,England,7paw998ux29k7hx4t1g0wu85x,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/7paw998ux29k7hx4t1g0wu85x
23,,Manchester United FC,UEFA Super Cup,Defender,England,7uxt9a7t22ij4reg1uire5uqd,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/7uxt9a7t22ij4reg1uire5uqd
40,Joel Pereira,Manchester United FC,UEFA Super Cup,Goalkeeper,Portugal,8n2xfmdnievwdeg60kobkoyj9,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/8n2xfmdnievwdeg60kobkoyj9
9,,Manchester United FC,UEFA Super Cup,Attacker,Belgium,8qgbxff7xlg0zjtyees7ljljp,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/8qgbxff7xlg0zjtyees7ljljp
39,,Manchester United FC,UEFA Super Cup,Midfielder,Scotland,9fvo9v5e9r0ptibied6ejv3zd,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/9fvo9v5e9r0ptibied6ejv3zd
3,,Manchester United FC,UEFA Super Cup,Defender,Côte d'Ivoire,9jw0h4escxh3eqz8oh860r3yt,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/9jw0h4escxh3eqz8oh860r3yt
30,,Manchester United FC,UEFA Super Cup,Defender,Uruguay,9o7dle9x2co12u1nt8c9icq1h,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/9o7dle9x2co12u1nt8c9icq1h
2,,Manchester United FC,UEFA Super Cup,Defender,Sweden,a3ms8havadt1y9x381l325txx,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/a3ms8havadt1y9x381l325txx
15,Andreas Pereira,Manchester United FC,UEFA Super Cup,Midfielder,Brazil,ah7iqgru0htz9lh1bff94cjbp,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/ah7iqgru0htz9lh1bff94cjbp
36,,Manchester United FC,UEFA Super Cup,Defender,Italy,asyzhp3qu95vmzdbau6nmoic5,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/asyzhp3qu95vmzdbau6nmoic5
8,,Manchester United FC,UEFA Super Cup,Midfielder,Spain,bbla2bv2m5sddzh1us5n8az85,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/bbla2bv2m5sddzh1us5n8az85
,,Manchester United FC,UEFA Super Cup,Defender,England,blx7w2prme1rd9r2767hhtqll,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/blx7w2prme1rd9r2767hhtqll
31,,Manchester United FC,UEFA Super Cup,Midfielder,Serbia,c5a7z6vphv9tp9ddid5jnrnx1,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/c5a7z6vphv9tp9ddid5jnrnx1
38,,Manchester United FC,UEFA Super Cup,Defender,Congo DR,cr74l0rwvkf4yck0go4esw44p,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/cr74l0rwvkf4yck0go4esw44p
48,,Manchester United FC,UEFA Super Cup,Midfielder,England,dc3tqtw6x2w57724t5wnpmga1,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/dc3tqtw6x2w57724t5wnpmga1
,José Mourinho,Manchester United FC,UEFA Super Cup,,Portugal,dt8gnan8xmg0gh5xv8ezh8amt,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/dt8gnan8xmg0gh5xv8ezh8amt
1,,Manchester United FC,UEFA Super Cup,Goalkeeper,Spain,e00004wkpfc8jawioejmpu1n9,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/e00004wkpfc8jawioejmpu1n9
16,,Manchester United FC,UEFA Super Cup,Midfielder,England,e0n5297gr7c12vh49sd56fljp,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/e0n5297gr7c12vh49sd56fljp
21,,Manchester United FC,UEFA Super Cup,Midfielder,Spain,e40eqhxzzid2chfyxph37tuxh,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/e40eqhxzzid2chfyxph37tuxh
6,,Manchester United FC,UEFA Super Cup,Midfielder,France,f482w50k80zbyb2ykh84yijf9,6eqit8ye8aomdsrrq0hk3v7gh,a0f4gtru0oyxmpvty4thc5qkc,7py3ue52qyex5lpht97yndpex,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2017-2018/7py3ue52qyex5lpht97yndpex/teams/view/6eqit8ye8aomdsrrq0hk3v7gh/player/view/f482w50k80zbyb2ykh84yijf9
