dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
19,,Villarreal CF,UEFA Super Cup,Midfielder,France,a7bs2dkwmy1cjryql6z3n9kut,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/a7bs2dkwmy1cjryql6z3n9kut
15,,Villarreal CF,UEFA Super Cup,Defender,Spain,aza9jho12wrfa3oczxoj670mh,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/aza9jho12wrfa3oczxoj670mh
2,,Villarreal CF,UEFA Super Cup,Defender,Spain,b6l2lbfcblv6h7ybx7nma0gd1,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/b6l2lbfcblv6h7ybx7nma0gd1
,,Villarreal CF,UEFA Super Cup,Midfielder,Spain,bq0x70f1n47nhfominc5q7x0p,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/bq0x70f1n47nhfominc5q7x0p
5,,Villarreal CF,UEFA Super Cup,Midfielder,Spain,c29mprqv2ulztd22b6uckczx1,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/c29mprqv2ulztd22b6uckczx1
,Lanchi,Villarreal CF,UEFA Super Cup,Defender,Spain,c76wmx7ajc22s0hjy0dmch0tm,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/c76wmx7ajc22s0hjy0dmch0tm
,,Villarreal CF,UEFA Super Cup,,Spain,db367xbzkgrzevbk6kuvkswr9,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/db367xbzkgrzevbk6kuvkswr9
3,,Villarreal CF,UEFA Super Cup,Defender,Spain,e615cmv1tfzu84f0z8mwi5711,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/e615cmv1tfzu84f0z8mwi5711
24,,Villarreal CF,UEFA Super Cup,Defender,Spain,eh70fwampgdyfv3hu25o2qx,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/eh70fwampgdyfv3hu25o2qx
35,,Villarreal CF,UEFA Super Cup,Goalkeeper,Denmark,eiqcjlj9kmitoj8g50vaglawa,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/eiqcjlj9kmitoj8g50vaglawa
,,Villarreal CF,UEFA Super Cup,Attacker,Russia,estknjxfex9oci2dj0paqa6p6,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/estknjxfex9oci2dj0paqa6p6
,,Villarreal CF,UEFA Super Cup,Defender,Morocco,f3kgaaymdh9t0ism7n53h0b11,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/f3kgaaymdh9t0ism7n53h0b11
10,,Villarreal CF,UEFA Super Cup,Midfielder,Spain,f5567t48q0846fsnq6d3mqfv9,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/f5567t48q0846fsnq6d3mqfv9
17,,Villarreal CF,UEFA Super Cup,Attacker,Spain,pr0nfcph8mlm3plq9b69o8a1,74mcjsm72vr3l9pw2i4qfjchj,a0f4gtru0oyxmpvty4thc5qkc,cdgsb1vg0o8inwdz37l70bk0k,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2021-2022/cdgsb1vg0o8inwdz37l70bk0k/teams/view/74mcjsm72vr3l9pw2i4qfjchj/player/view/pr0nfcph8mlm3plq9b69o8a1
