dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
2,,Real Madrid CF,UEFA Super Cup,Defender,Spain,7oykphzczagr975xsqt70s89h,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/7oykphzczagr975xsqt70s89h
,,Real Madrid CF,UEFA Super Cup,Goalkeeper,Spain,8blr43wb2ergbbialws9irq0a,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/8blr43wb2ergbbialws9irq0a
,,Real Madrid CF,UEFA Super Cup,Attacker,Spain,8lg4tqh5bepeexbhghyr7pze2,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/8lg4tqh5bepeexbhghyr7pze2
3,Éder Militão,Real Madrid CF,UEFA Super Cup,Defender,Brazil,8wvkrrbqqthuwda8twg03yuax,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/8wvkrrbqqthuwda8twg03yuax
18,,Real Madrid CF,UEFA Super Cup,Midfielder,France,aipyotc87m5bdvmvizd5n69k9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/aipyotc87m5bdvmvizd5n69k9
20,Vinícius Júnior,Real Madrid CF,UEFA Super Cup,Attacker,Brazil,b4witgokm49tidm1a83qcvbop,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/b4witgokm49tidm1a83qcvbop
,,Real Madrid CF,UEFA Super Cup,,Italy,b5sm6w6qxpifmvjlud7t9p2j8,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/b5sm6w6qxpifmvjlud7t9p2j8
17,,Real Madrid CF,UEFA Super Cup,Defender,Spain,bf2pf3hs8gcvub4ivlve12ymt,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/bf2pf3hs8gcvub4ivlve12ymt
21,Rodrygo,Real Madrid CF,UEFA Super Cup,Attacker,Brazil,broq8imimhtlejtffissquy5m,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/broq8imimhtlejtffissquy5m
9,,Real Madrid CF,UEFA Super Cup,Attacker,France,c1mm3hdfcs78obhxmhailzidx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/c1mm3hdfcs78obhxmhailzidx
8,,Real Madrid CF,UEFA Super Cup,Midfielder,Germany,cdcbi6xmy0uts703489e0acb9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/cdcbi6xmy0uts703489e0acb9
,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,cu52a54iqv8lec3e4104vh84q,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/cu52a54iqv8lec3e4104vh84q
,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,cyo6sdiy84t6b9nk46snawq5m,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/cyo6sdiy84t6b9nk46snawq5m
10,,Real Madrid CF,UEFA Super Cup,Midfielder,Croatia,diod1hv5hv7v7z7mfleev1txx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/diod1hv5hv7v7z7mfleev1txx
5,,Real Madrid CF,UEFA Super Cup,Defender,Spain,eihwzqtt27l2l8iu990h68edx,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/eihwzqtt27l2l8iu990h68edx
,Peter Federico,Real Madrid CF,UEFA Super Cup,Attacker,Dominican Republic,ejrke7z9ve17jhj7x4glh206i,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/ejrke7z9ve17jhj7x4glh206i
25,,Real Madrid CF,UEFA Super Cup,Midfielder,France,en2c7z1raqmcwee78297pbnu2,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/en2c7z1raqmcwee78297pbnu2
24,,Real Madrid CF,UEFA Super Cup,Attacker,Dominican Republic,eufpzdp76oumhybvscmu76vo5,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/eufpzdp76oumhybvscmu76vo5
19,,Real Madrid CF,UEFA Super Cup,Midfielder,Spain,i48mf81fxn2af1xxjzfi8gr9,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/i48mf81fxn2af1xxjzfi8gr9
,Vinícius Tobias,Real Madrid CF,UEFA Super Cup,Defender,Brazil,mklrkdozzx6tnphznwdw3lzo,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/mklrkdozzx6tnphznwdw3lzo
,,Real Madrid CF,UEFA Super Cup,,Italy,pc8qy7gqbtpbkgefp4j3ws0l,3kq9cckrnlogidldtdie2fkbl,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/3kq9cckrnlogidldtdie2fkbl/player/view/pc8qy7gqbtpbkgefp4j3ws0l
