equipo,link,logo,cod_equipo,cod_liga,liga,url_squad,url_matches_equipo,url_seasonstats
Atalanta Bergamasca Calcio,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/atalanta-bergamasca-calcio/e75syeuawg3ql8nwpi3vr2btz,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=e75syeuawg3ql8nwpi3vr2btz,e75syeuawg3ql8nwpi3vr2btz,4rbs6ubspu2ym7bg6kt1gtuz8,uefa-super-cup-2024-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=e75syeuawg3ql8nwpi3vr2btz&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3b80f56ac3b21e713349f5bc7bc8bab292d3df6fa,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&ctst=e75syeuawg3ql8nwpi3vr2btz&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3657828232b1d899b6f9fd0c825d852fa51627f27,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&ctst=e75syeuawg3ql8nwpi3vr2btz&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W3a0ecb74487b8ced9eb68828784934826fdea81ba
Real Madrid CF,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/real-madrid-cf/3kq9cckrnlogidldtdie2fkbl,https://omo.akamai.opta.net/image.php?h=www.scoresway.com&sport=football&entity=team&description=badges&dimensions=150&id=3kq9cckrnlogidldtdie2fkbl,3kq9cckrnlogidldtdie2fkbl,4rbs6ubspu2ym7bg6kt1gtuz8,uefa-super-cup-2024-2025,https://api.performfeeds.com/soccerdata/squads/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&ctst=3kq9cckrnlogidldtdie2fkbl&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&_pgSz=50&_pgNm=1&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W33d61ffa11367fe3ac3a4b36c8db6facb36c40cf0,https://api.performfeeds.com/soccerdata/match/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&ctst=3kq9cckrnlogidldtdie2fkbl&live=yes&_pgSz=400&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31e543ccce16ac71de64eef0a11ce51e0d9c2e18c,https://api.performfeeds.com/soccerdata/seasonstats/ft1tiv1inq7v1sk3y9tv12yh5/?_rt=c&tmcl=4rbs6ubspu2ym7bg6kt1gtuz8&ctst=3kq9cckrnlogidldtdie2fkbl&_lcl=en&_fmt=jsonp&sps=widgets&_clbk=W31813c1772f38d0cd68998482f42067ee9411ed26
