matchday,id,equipo_local,link_local,equipo_visitante,link_visitante,link_partido,date,season,liga
Final,dnjceoxz4wi11t88so092hwr8,Real Madrid,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/3kq9cckrnlogidldtdie2fkbl,Atalanta,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/match/view/dnjceoxz4wi11t88so092hwr8,14/08/2024,2024-2025,UEFA_UEFA_Super_Cup
