dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
,,Sevilla FC,UEFA Super Cup,Goalkeeper,Spain,66hmc4980m6tyeqvzc6w8ulm1,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/66hmc4980m6tyeqvzc6w8ulm1
,,Sevilla FC,UEFA Super Cup,Defender,Spain,6msjsxuolz1yhmongz6swkno5,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/6msjsxuolz1yhmongz6swkno5
17,,Sevilla FC,UEFA Super Cup,Defender,Spain,6mz6fzrfndfv7zpm38a6msmw9,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/6mz6fzrfndfv7zpm38a6msmw9
6,,Sevilla FC,UEFA Super Cup,Midfielder,Serbia,6vvwhgic29fekmmj2cg62ytp1,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/6vvwhgic29fekmmj2cg62ytp1
,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,7j2h7bq14b9n6xephp8vchfu2,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/7j2h7bq14b9n6xephp8vchfu2
21,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,8n4f10q0l2wjhhfdkpp8kfzdh,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8n4f10q0l2wjhhfdkpp8kfzdh
24,,Sevilla FC,UEFA Super Cup,Attacker,Spain,8rb37jdev612rfbrbp8zovs9h,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8rb37jdev612rfbrbp8zovs9h
5,,Sevilla FC,UEFA Super Cup,Midfielder,Argentina,8ty68f4i1lwjdktycd2oy5a6t,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8ty68f4i1lwjdktycd2oy5a6t
,,Sevilla FC,UEFA Super Cup,Defender,Spain,8vyc9i72u4f4mwz3xccu18e3u,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8vyc9i72u4f4mwz3xccu18e3u
8,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,8ycvfctf7c3yljnbtltsogkph,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/8ycvfctf7c3yljnbtltsogkph
1,,Sevilla FC,UEFA Super Cup,Goalkeeper,Czechia,96i6oov7nvetigfn4hzr9kd79,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/96i6oov7nvetigfn4hzr9kd79
13,,Sevilla FC,UEFA Super Cup,Goalkeeper,Morocco,c9cp6fxbxyc2a3kfotkompxx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/c9cp6fxbxyc2a3kfotkompxx
29,,Sevilla FC,UEFA Super Cup,Attacker,Spain,cjd62gwj9ptwrrtu6y6xnpeui,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/cjd62gwj9ptwrrtu6y6xnpeui
20,Diego Carlos,Sevilla FC,UEFA Super Cup,Defender,Brazil,cot71zatz9vm1hyzp5ecqhvpx,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/cot71zatz9vm1hyzp5ecqhvpx
12,,Sevilla FC,UEFA Super Cup,Defender,France,cscn06kwqfzo09h0dc5ybt1pl,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/cscn06kwqfzo09h0dc5ybt1pl
10,,Sevilla FC,UEFA Super Cup,Midfielder,Croatia,depu0zp8jqcyv0jzf5r9yums5,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/depu0zp8jqcyv0jzf5r9yums5
19,,Sevilla FC,UEFA Super Cup,Defender,Argentina,djal5dsafpnhip4lu0ait94np,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/djal5dsafpnhip4lu0ait94np
14,,Sevilla FC,UEFA Super Cup,Midfielder,Spain,ea5xlslcii56ycrlmyo6uiimt,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/ea5xlslcii56ycrlmyo6uiimt
,,Sevilla FC,UEFA Super Cup,Defender,France,eafxlemf0slt0n1xxk3vx6vah,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/eafxlemf0slt0n1xxk3vx6vah
11,,Sevilla FC,UEFA Super Cup,Attacker,Morocco,entqiwoor6dhwqcg5s82krfth,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/entqiwoor6dhwqcg5s82krfth
3,,Sevilla FC,UEFA Super Cup,Defender,Spain,eyhvr45vc1n690dxobcthmndh,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/eyhvr45vc1n690dxobcthmndh
,,Sevilla FC,UEFA Super Cup,,Spain,sdgqz5tc4a52ekjjssvuoes,10eyb18v5puw4ez03ocaug09m,a0f4gtru0oyxmpvty4thc5qkc,1likk1so1f5kkfarfustln88a,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2020-2021/1likk1so1f5kkfarfustln88a/teams/view/10eyb18v5puw4ez03ocaug09m/player/view/sdgqz5tc4a52ekjjssvuoes
