dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
1,,Eintracht Frankfurt,UEFA Super Cup,Goalkeeper,Germany,7obuhegyo1qcoikt23egcsr85,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/7obuhegyo1qcoikt23egcsr85
28,,Eintracht Frankfurt,UEFA Super Cup,Midfielder,Germany,86n8m70b8059d92vcv98nm0dm,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/86n8m70b8059d92vcv98nm0dm
49,,Eintracht Frankfurt,UEFA Super Cup,Defender,Germany,8g4bzpmxp3bw39n4fzxz3wxuy,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/8g4bzpmxp3bw39n4fzxz3wxuy
20,,Eintracht Frankfurt,UEFA Super Cup,Defender,Japan,8kqmsuo668wpuzoyyxf4o2vo5,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/8kqmsuo668wpuzoyyxf4o2vo5
11,,Eintracht Frankfurt,UEFA Super Cup,Attacker,Germany,9ed74dfr9aeuedaf63l0i7aei,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/9ed74dfr9aeuedaf63l0i7aei
6,,Eintracht Frankfurt,UEFA Super Cup,Midfielder,Croatia,a3ib09ji7qsz6cgj3vmz5qort,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/a3ib09ji7qsz6cgj3vmz5qort
18,,Eintracht Frankfurt,UEFA Super Cup,Defender,Mali,abuvjv3bhb402yf8p92kucez9,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/abuvjv3bhb402yf8p92kucez9
15,,Eintracht Frankfurt,UEFA Super Cup,Midfielder,Japan,az15xx7m923srf9gdbwmiyga1,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/az15xx7m923srf9gdbwmiyga1
35,Tuta,Eintracht Frankfurt,UEFA Super Cup,Defender,Brazil,bd4p670s36cp1dh4fadv84qcq,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/bd4p670s36cp1dh4fadv84qcq
21,,Eintracht Frankfurt,UEFA Super Cup,Attacker,Argentina,bgtnbojs8g884mbksh6o4wu6t,c5hderjlkcoaze51e5wgvptk,a0f4gtru0oyxmpvty4thc5qkc,3ua7g6iazccbw29p5saydh4ic,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2022-2023/3ua7g6iazccbw29p5saydh4ic/teams/view/c5hderjlkcoaze51e5wgvptk/player/view/bgtnbojs8g884mbksh6o4wu6t
