dorsal,nombre,equipo,liga,posicion,pais,cod_jugador,cod_equipo,cod_liga,cod_temporada,link_scoresway
47,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Italy,63tj5b59b7en3tnd4sjff8woa,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/63tj5b59b7en3tnd4sjff8woa
45,,Atalanta Bergamasca Calcio,UEFA Super Cup,Attacker,Italy,6dego6dm4fbzw8ht5o6twm1p0,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/6dego6dm4fbzw8ht5o6twm1p0
49,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Italy,71l8ibuo3q18qbi2fodsuv4es,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/71l8ibuo3q18qbi2fodsuv4es
1,,Atalanta Bergamasca Calcio,UEFA Super Cup,Goalkeeper,Argentina,7drgir9lcwfst8vxz07jboe6t,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/7drgir9lcwfst8vxz07jboe6t
22,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,7mvqysbmyf6uj3jny3qpqw2ga,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/7mvqysbmyf6uj3jny3qpqw2ga
17,,Atalanta Bergamasca Calcio,UEFA Super Cup,Attacker,Belgium,7ox43isyywsnrfcd56nm65be,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/7ox43isyywsnrfcd56nm65be
,,Atalanta Bergamasca Calcio,UEFA Super Cup,,Italy,7zd9jl9yuq64aedhuofv41xpl,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/7zd9jl9yuq64aedhuofv41xpl
11,,Atalanta Bergamasca Calcio,UEFA Super Cup,Attacker,Nigeria,8d04q3yp2kouwog0lj0s7ew2x,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/8d04q3yp2kouwog0lj0s7ew2x
6,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Ghana,8kdamc6zz4bskby51c59uuntg,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/8kdamc6zz4bskby51c59uuntg
27,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,8lxt5lqavooy0xo0pcinqluz8,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/8lxt5lqavooy0xo0pcinqluz8
5,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,England,8ro3lpzufz8ea9pa2j1jivqad,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/8ro3lpzufz8ea9pa2j1jivqad
23,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Bosnia and Herzegovina,9j742o5vdc7d54x1xdz4t9ck5,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/9j742o5vdc7d54x1xdz4t9ck5
15,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Netherlands,9q01y4w4dwpaqf8lmpv9wnmc5,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/9q01y4w4dwpaqf8lmpv9wnmc5
31,,Atalanta Bergamasca Calcio,UEFA Super Cup,Goalkeeper,Italy,9sdrd6flk2jene11v193nm1n9,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/9sdrd6flk2jene11v193nm1n9
20,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Netherlands,a41r2ob5fhirgdwxwox6nr4yx,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/a41r2ob5fhirgdwxwox6nr4yx
77,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,a69r2pf2w8da4dl0zl4k5vil1,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/a69r2pf2w8da4dl0zl4k5vil1
40,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Italy,bt401vb937skut0gtg1nl3w2c,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/bt401vb937skut0gtg1nl3w2c
46,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,c6ukr76cshwr12j21kaknqiac,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/c6ukr76cshwr12j21kaknqiac
2,,Atalanta Bergamasca Calcio,UEFA Super Cup,Defender,Italy,cm6iy4b06qv9y6ww0hthqlwb9,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/cm6iy4b06qv9y6ww0hthqlwb9
,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,d628vftgks12ww31sy4hwxq1g,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/d628vftgks12ww31sy4hwxq1g
,,Atalanta Bergamasca Calcio,UEFA Super Cup,Attacker,Mali,e6ok0deqkoe80184iu509gzu2,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/e6ok0deqkoe80184iu509gzu2
,,Atalanta Bergamasca Calcio,UEFA Super Cup,,Italy,easmkcpgcrf4ovlkgkrs9oqfp,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/easmkcpgcrf4ovlkgkrs9oqfp
10,,Atalanta Bergamasca Calcio,UEFA Super Cup,Midfielder,Italy,eu4xivu8i6yla9fcnuncx1ucp,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/eu4xivu8i6yla9fcnuncx1ucp
29,,Atalanta Bergamasca Calcio,UEFA Super Cup,Goalkeeper,Italy,eu9b86opw6n66vftu1r5alfqh,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/eu9b86opw6n66vftu1r5alfqh
32,,Atalanta Bergamasca Calcio,UEFA Super Cup,Attacker,Italy,lmih2q1hcr1dp40wx782re5m,e75syeuawg3ql8nwpi3vr2btz,a0f4gtru0oyxmpvty4thc5qkc,4rbs6ubspu2ym7bg6kt1gtuz8,https://www.scoresway.com/en_GB/soccer/uefa-super-cup-2024-2025/4rbs6ubspu2ym7bg6kt1gtuz8/teams/view/e75syeuawg3ql8nwpi3vr2btz/player/view/lmih2q1hcr1dp40wx782re5m
